CL_target,CD_target,CoP_target,Total_Points,Accel_Score,Skidpad_Score,Autocross_Score,Endurance_Score,DragEnergy_Endurance_kJ,DragEnergy_Autocross_kJ,TractiveEnergy_Endurance_kJ,sf_x,sf_y,Mass_lbf
0.04292874488582276,0.015643969596839676,0.6427613114859848,428.70718979727656,72.01790068767568,76.41653856746353,83.82558253106528,196.4471680110721,487.4865070880987,203.527268499783,1819.321097292911,0.45,0.5,580.0
0.039731234029578955,0.021566297200004993,0.5469859373112473,410.884649772221,71.48363135408293,69.51264428447398,80.74010406976934,189.14827006389473,656.8784741569127,275.39386775197795,1925.469360905503,0.45,0.5,580.0
0.036826680399484626,0.02547282293016881,0.49250838852949674,399.2784807617651,70.72392419311994,67.3838666960556,77.09005948081749,184.080630391772,755.9030563149988,313.534493779113,1956.814391768014,0.45,0.5,580.0
0.04550689050843927,0.019494780276583322,0.5777927255023678,430.2002834078509,72.41947517647661,73.6034212583506,85.50739003756978,198.66999693545395,616.7149361193415,258.3802993202189,1934.6075926727456,0.45,0.5,580.0
0.03415648307245796,0.021485328942199188,0.5291290849526891,400.8266762892297,70.91056610764882,67.18176101774046,77.92190215268711,184.81244701115332,644.0178810670252,267.75630901211923,1881.2353878124532,0.45,0.5,580.0
0.039691090387746195,0.015118715790638027,0.6086760733592921,423.0922481070862,72.23387984870702,73.71921406822898,82.64652216024544,194.4926320299047,469.1844466020458,195.24382818656943,1798.2380028564144,0.45,0.5,580.0
0.05751503319578556,0.024727801340201933,0.5406764704848906,443.04486468672656,73.1985035701735,75.7657112998739,89.26708699816892,204.81356281851023,797.7954480879844,337.74173841984367,2121.21194467616,0.45,0.5,580.0
0.03680135277175589,0.019102826843490833,0.512458402761017,408.55672754742733,72.09328237702626,69.31037295646668,79.22574322113931,187.9273289927951,581.8267570684033,241.45638987081983,1861.4712039278827,0.45,0.5,580.0
0.034633832431843196,0.01854401961312311,0.6215343465955424,410.54643655674573,70.54887312366832,71.24389340958012,79.85452492890572,188.8991450945916,559.5375884911397,233.0565000105532,1816.8817985438454,0.45,0.5,580.0
0.04269315614393786,0.018649303834979227,0.4714690185844476,414.27839216374497,73.71152591850587,69.17982149343536,80.49186753808726,190.89517721371652,574.7511266986603,237.94866092754174,1890.378030961302,0.45,0.5,580.0
0.031070408363207885,0.023299858420196575,0.52989635569819,393.02918060008096,69.96348139575308,66.87464486486229,75.64020236966165,180.55085196980394,679.7707473654888,282.905882077265,1858.5335289287912,0.45,0.5,580.0
0.03480636101573534,0.024413173272641524,0.4433018646665323,387.8451722967168,71.23328931655455,65.09672234927069,73.71735070562761,177.79780992526398,707.2598849554603,292.56338400407446,1897.0043273069232,0.45,0.5,580.0
0.048151687614895536,0.024056775787825974,0.5867797142468192,430.9807693680536,71.47670836699636,74.19658553154459,86.01445849144471,199.29301697806793,758.8458829150817,318.70957167493776,2035.1822170292378,0.45,0.5,580.0
0.03808935497396932,0.017019092094255776,0.6086760733592921,416.54287950492784,71.54806762680522,71.67622005790568,81.49697395845568,191.8216178617612,520.7627756968201,217.04617062539972,1815.5250926613319,0.45,0.5,580.0
0.036822110028118166,0.024056775787825974,0.5862680132804763,405.051883387039,69.98332692517427,69.56867570411225,78.93212984233192,186.5677509154206,722.9599873215577,300.97936342540936,1935.0801594256932,0.45,0.5,580.0
